Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-11-19,10,11,25.211,MIA,,TAM,L 20-30,True,8,7,180,25.71,1,87.5%,22.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,0,0,0,0,0,57,89%,0,0%,0,0%,False,Kenny Stills
2017,2017-11-26,11,12,25.218,MIA,@,NWE,L 17-35,True,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,True,Kenny Stills
2017,2017-12-03,12,13,25.225,MIA,,DEN,W 35-9,True,13,5,98,19.60,1,38.5%,7.54,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,1,0,0,0,0,54,81%,0,0%,0,0%,False,Kenny Stills
2017,2017-12-11,13,14,25.233,MIA,,NWE,W 27-20,True,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,61,84%,0,0%,0,0%,False,Kenny Stills
2017,2017-12-17,14,15,25.239,MIA,@,BUF,L 16-24,True,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,63,85%,0,0%,0,0%,True,Kenny Stills
2017,2017-12-24,15,16,25.246,MIA,@,KAN,L 13-29,True,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,1,1,0,0,0,0,48,86%,0,0%,0,0%,True,Kenny Stills
2017,2017-12-31,16,17,25.253,MIA,,BUF,L 16-22,True,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,63,89%,0,0%,0,0%,False,Kenny Stills
2018,2018-09-09,1,1,26.140,MIA,,TEN,W 27-20,True,5,4,106,26.50,2,80.0%,21.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Kenny Stills
2018,2018-09-16,2,2,26.147,MIA,@,NYJ,W 20-12,True,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,56,93%,0,0%,0,0%,True,Kenny Stills
2018,2018-09-23,3,3,26.154,MIA,,OAK,W 28-20,True,5,3,61,20.33,1,60.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,40,91%,0,0%,0,0%,False,Kenny Stills
2018,2018-09-30,4,4,26.161,MIA,@,NWE,L 7-38,True,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,38,78%,0,0%,0,0%,True,Kenny Stills
2018,2018-10-07,5,5,26.168,MIA,@,CIN,L 17-27,True,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,60,94%,0,0%,0,0%,True,Kenny Stills
2018,2018-10-14,6,6,26.175,MIA,,CHI,W 31-28,True,2,1,35,35.00,0,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,2,0,0,0,0,0,0,67,86%,0,0%,0,0%,False,Kenny Stills
2018,2018-10-21,7,7,26.182,MIA,,DET,L 21-32,True,3,1,5,5.00,1,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,49,88%,0,0%,0,0%,False,Kenny Stills
2018,2018-10-25,8,8,,MIA,@,HOU,L 23-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kenny Stills
2018,2018-11-04,9,9,26.196,MIA,,NYJ,W 13-6,True,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,28,49%,0,0%,0,0%,False,Kenny Stills
2018,2018-11-11,10,10,26.203,MIA,@,GNB,L 12-31,True,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,65,96%,0,0%,0,0%,True,Kenny Stills
2018,2018-11-25,11,12,26.217,MIA,@,IND,L 24-27,True,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,51,96%,0,0%,2,7%,True,Kenny Stills
2018,2018-12-02,12,13,26.224,MIA,,BUF,W 21-17,True,6,4,37,9.25,1,66.7%,6.17,0,0,,0,0,0,,0,0,0,,0,0,,,2,6,3.00,0,,1,6,1,0,0,1,0,0,48,87%,0,0%,4,16%,False,Kenny Stills
2018,2018-12-09,13,14,26.231,MIA,,NWE,W 34-33,True,9,8,135,16.88,1,88.9%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,40,83%,0,0%,0,0%,False,Kenny Stills
2018,2018-12-16,14,15,26.238,MIA,@,MIN,L 17-41,True,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,51,96%,0,0%,0,0%,True,Kenny Stills
2018,2018-12-23,15,16,26.245,MIA,,JAX,L 7-17,True,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,36,78%,0,0%,0,0%,False,Kenny Stills
2018,2018-12-30,16,17,26.252,MIA,@,BUF,L 17-42,True,7,3,27,9.00,0,42.9%,3.86,0,0,,0,1,1,100.00,3,1,0,118.7,0,0,3.00,23.00,0,0,,0,,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,True,Kenny Stills
2019,2019-09-09,1,1,27.140,HOU,@,NOR,L 28-30,False,3,3,37,12.33,1,100.0%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,27,42%,0,0%,0,0%,True,Kenny Stills
2019,2019-09-15,2,2,27.146,HOU,,JAX,W 13-12,False,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,24,38%,0,0%,0,0%,False,Kenny Stills
2019,2019-09-22,3,3,27.153,HOU,@,LAC,W 27-20,False,6,4,89,22.25,0,66.7%,14.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,32,54%,0,0%,0,0%,True,Kenny Stills
2019,2019-09-29,4,4,27.160,HOU,,CAR,L 10-16,False,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,11,16%,0,0%,0,0%,False,Kenny Stills
2019,2019-10-06,5,5,,HOU,,ATL,W 53-32,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Kenny Stills
2019,2019-10-13,6,6,,HOU,@,KAN,W 31-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kenny Stills
2019,2019-10-20,7,7,27.181,HOU,@,IND,L 23-30,False,5,4,105,26.25,0,80.0%,21.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,59,94%,0,0%,0,0%,True,Kenny Stills
2019,2019-10-27,8,8,27.188,HOU,,OAK,W 27-24,True,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,76,96%,0,0%,0,0%,False,Kenny Stills
2019,2019-11-03,9,9,27.195,HOU,@,JAX,W 26-3,True,4,4,52,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,58,85%,0,0%,0,0%,True,Kenny Stills
2019,2019-11-17,10,11,27.209,HOU,@,BAL,L 7-41,True,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,59,98%,0,0%,0,0%,True,Kenny Stills
2019,2019-11-21,11,12,27.213,HOU,,IND,W 20-17,False,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,36,62%,0,0%,0,0%,False,Kenny Stills
2019,2019-12-01,12,13,27.223,HOU,,NWE,W 28-22,False,4,3,61,20.33,1,75.0%,15.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,37,67%,0,0%,0,0%,False,Kenny Stills
2019,2019-12-08,13,14,27.230,HOU,,DEN,L 24-38,True,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,73,96%,0,0%,0,0%,False,Kenny Stills
2019,2019-12-15,14,15,27.237,HOU,@,TEN,W 24-21,False,3,3,35,11.67,2,100.0%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0,0,0,0,0,0,39,62%,0,0%,0,0%,True,Kenny Stills
2019,2019-12-21,15,16,27.243,HOU,@,TAM,W 23-20,True,9,5,57,11.40,0,55.6%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,56,85%,0,0%,0,0%,True,Kenny Stills
2019,2019-12-29,16,17,,HOU,,TEN,L 14-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Kenny Stills
2020,2020-09-10,1,1,28.141,HOU,@,KAN,L 20-34,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,22,37%,0,0%,0,0%,True,Kenny Stills
2020,2020-09-20,2,2,28.151,HOU,,BAL,L 16-33,False,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,28,47%,0,0%,0,0%,False,Kenny Stills
2020,2020-09-27,3,3,28.158,HOU,@,PIT,L 21-28,False,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,8,17%,0,0%,0,0%,True,Kenny Stills
2020,2020-10-04,4,4,28.165,HOU,,MIN,L 23-31,False,4,2,39,19.50,1,50.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,27,42%,0,0%,0,0%,False,Kenny Stills
2020,2020-10-11,5,5,28.172,HOU,,JAX,W 30-14,False,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,16,28%,0,0%,0,0%,False,Kenny Stills
2020,2020-10-18,6,6,28.179,HOU,@,TEN,L 36-42,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,15,21%,0,0%,0,0%,True,Kenny Stills
2020,2020-10-25,7,7,28.186,HOU,,GNB,L 20-35,False,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,22,32%,0,0%,0,0%,False,Kenny Stills
2020,2020-11-08,8,9,28.200,HOU,@,JAX,W 27-25,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,15,23%,0,0%,0,0%,True,Kenny Stills
2020,2020-11-15,9,10,28.207,HOU,@,CLE,L 7-10,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,8,14%,0,0%,0,0%,True,Kenny Stills
2020,2020-11-22,10,11,28.214,HOU,,NWE,W 27-20,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,4,7%,0,0%,0,0%,False,Kenny Stills
2020,2020-11-26,11,12,,HOU,@,DET,W 41-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kenny Stills
2021,2021-09-19,2,2,,NOR,@,CAR,L 7-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Kenny Stills
2021,2021-09-26,3,3,29.157,NOR,@,NWE,W 28-13,False,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,29,47%,0,0%,0,0%,True,Kenny Stills
2021,2021-10-03,4,4,29.164,NOR,,NYG,L 21-27,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,17,25%,0,0%,0,0%,False,Kenny Stills
2021,2021-10-10,5,5,29.171,NOR,@,WAS,W 33-22,True,5,2,17,8.50,0,40.0%,3.40,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,40,71%,0,0%,0,0%,True,Kenny Stills
2021,2021-10-25,6,7,29.186,NOR,@,SEA,W 13-10,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,32,43%,0,0%,0,0%,True,Kenny Stills
2021,2021-10-31,7,8,29.192,NOR,,TAM,W 36-27,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,1,1%,0,0%,0,0%,False,Kenny Stills
2021,2021-11-07,8,9,29.199,NOR,,ATL,L 25-27,False,5,2,30,15.00,1,40.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,25,33%,0,0%,0,0%,False,Kenny Stills
2021,2021-11-14,9,10,29.206,NOR,@,TEN,L 21-23,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,18,27%,0,0%,0,0%,True,Kenny Stills
2021,2021-11-21,10,11,29.213,NOR,@,PHI,L 29-40,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,26,40%,0,0%,0,0%,True,Kenny Stills
2021,2021-11-25,11,12,29.217,NOR,,BUF,L 6-31,True,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,21,37%,0,0%,0,0%,False,Kenny Stills
2021,2021-12-02,12,13,29.224,NOR,,DAL,L 17-27,False,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,11,16%,0,0%,0,0%,False,Kenny Stills
2021,2021-12-12,13,14,29.234,NOR,@,NYJ,W 30-9,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,27,39%,0,0%,0,0%,True,Kenny Stills
2021,2021-12-19,14,15,,NOR,@,TAM,W 9-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kenny Stills
2021,2021-12-27,15,16,29.249,NOR,,MIA,L 3-20,False,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,17,33%,0,0%,0,0%,False,Kenny Stills
2021,2022-01-02,16,17,29.255,NOR,,CAR,W 18-10,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,10,17%,0,0%,0,0%,False,Kenny Stills
2021,2022-01-09,17,18,,NOR,@,ATL,W 30-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kenny Stills
,130 Games,,,,,,,64-66-0,False,543,316,4911,15.54,38,58.2%,9.04,5,9,1.80,0,1,1,100.00,3,1,0,118.7,0,0,3.00,23.00,2,6,3.00,0,1,38,230,6,2,0,1,0,0,,,,,,,False,Kenny Stills
