Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2009,2009-09-13,1,1,22.059,DEN,CIN,False,8,19,2.38,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,True,12,7,Knowshon Moreno
2009,2009-09-20,2,2,22.066,DEN,CLE,False,17,75,4.41,0,2,2,22,11.00,0,100.0%,11.00,0,0,0,,0,0,0,0,,,,,,,False,True,27,6,Knowshon Moreno
2009,2009-09-27,3,3,22.073,DEN,OAK,False,21,90,4.29,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,True,23,3,Knowshon Moreno
2009,2009-10-04,4,4,22.080,DEN,DAL,False,14,65,4.64,0,2,2,11,5.50,1,100.0%,5.50,1,6,1,1,0,0,0,0,,,,,,,False,True,17,10,Knowshon Moreno
2009,2009-10-11,5,5,22.087,DEN,NWE,True,21,88,4.19,0,5,4,36,9.00,0,80.0%,7.20,0,0,1,1,0,0,0,0,,,,,,,False,True,20,17,Knowshon Moreno
2009,2009-10-19,6,6,22.095,DEN,SDG,True,18,44,2.44,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,0,,0,0,0,0,,,,,,,True,True,34,23,Knowshon Moreno
2009,2009-11-01,7,8,22.108,DEN,BAL,True,10,39,3.90,1,2,2,-4,-2.00,0,100.0%,-2.00,1,6,1,1,0,0,0,0,,,,,,,True,False,7,30,Knowshon Moreno
2009,2009-11-09,8,9,22.116,DEN,PIT,False,5,3,0.60,0,2,0,0,,0,0.0%,0.00,0,0,0,,0,0,0,0,,,,,,,False,False,10,28,Knowshon Moreno
2009,2009-11-15,9,10,22.122,DEN,WAS,True,18,97,5.39,0,5,2,7,3.50,0,40.0%,1.40,0,0,0,,0,0,0,0,,,,,,,True,False,17,27,Knowshon Moreno
2009,2009-11-22,10,11,22.129,DEN,SDG,True,10,80,8.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,1,1,0,0,0,0,,,,,,,False,False,3,32,Knowshon Moreno
2009,2009-11-26,11,12,22.133,DEN,NYG,True,19,88,4.63,1,3,2,19,9.50,0,66.7%,6.33,1,6,0,,0,0,0,0,,,,,,,False,True,26,6,Knowshon Moreno
2009,2009-12-06,12,13,22.143,DEN,KAN,True,21,86,4.10,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,True,True,44,13,Knowshon Moreno
2009,2009-12-13,13,14,22.150,DEN,IND,True,23,63,2.74,0,4,3,13,4.33,0,75.0%,3.25,0,0,0,,0,0,0,0,,,,,,,True,False,16,28,Knowshon Moreno
2009,2009-12-20,14,15,22.157,DEN,OAK,True,19,42,2.21,0,7,3,39,13.00,0,42.9%,5.57,0,0,0,,0,0,0,0,,,,,,,False,False,19,20,Knowshon Moreno
2009,2009-12-27,15,16,22.164,DEN,PHI,False,9,18,2.00,0,3,3,17,5.67,1,100.0%,5.67,1,6,0,,0,0,0,0,,,,,,,True,False,27,30,Knowshon Moreno
2009,2010-01-03,16,17,22.171,DEN,KAN,False,14,50,3.57,2,3,3,48,16.00,0,100.0%,16.00,2,12,0,,0,0,0,0,,,,,,,False,False,24,44,Knowshon Moreno
2010,2010-09-12,1,1,23.058,DEN,JAX,True,15,60,4.00,1,2,1,4,4.00,0,50.0%,2.00,1,6,0,,0,0,0,0,,,,,,,True,False,17,24,Knowshon Moreno
2010,2010-09-19,2,2,23.065,DEN,SEA,True,24,51,2.13,1,4,4,67,16.75,0,100.0%,16.75,1,6,1,0,0,0,0,0,,,,,,,False,True,31,14,Knowshon Moreno
2010,2010-09-26,3,3,,DEN,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,13,27,Knowshon Moreno
2010,2010-10-03,4,4,,DEN,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,20,Knowshon Moreno
2010,2010-10-10,5,5,,DEN,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,31,Knowshon Moreno
2010,2010-10-17,6,6,23.093,DEN,NYJ,True,12,48,4.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,False,20,24,Knowshon Moreno
2010,2010-10-24,7,7,23.100,DEN,OAK,True,14,53,3.79,0,6,3,37,12.33,2,50.0%,6.17,2,12,0,,0,0,0,0,,,,,,,False,False,14,59,Knowshon Moreno
2010,2010-10-31,8,8,23.107,DEN,SFO,True,11,40,3.64,0,4,4,19,4.75,0,100.0%,4.75,0,0,0,,0,0,0,0,,,,,,,True,False,16,24,Knowshon Moreno
2010,2010-11-14,9,10,23.121,DEN,KAN,True,22,106,4.82,0,3,3,50,16.67,1,100.0%,16.67,1,6,0,,0,0,0,0,,,,,,,False,True,49,29,Knowshon Moreno
2010,2010-11-22,10,11,23.129,DEN,SDG,True,13,58,4.46,1,7,7,62,8.86,0,100.0%,8.86,1,6,0,,0,0,0,0,,,,,,,True,False,14,35,Knowshon Moreno
2010,2010-11-28,11,12,23.135,DEN,STL,True,12,56,4.67,1,9,6,62,10.33,0,66.7%,6.89,1,6,1,1,0,0,0,0,,,,,,,False,False,33,36,Knowshon Moreno
2010,2010-12-05,12,13,23.142,DEN,KAN,True,23,161,7.00,0,3,1,14,14.00,0,33.3%,4.67,0,0,0,,0,0,0,0,,,,,,,True,False,6,10,Knowshon Moreno
2010,2010-12-12,13,14,23.149,DEN,ARI,True,19,81,4.26,1,7,5,32,6.40,0,71.4%,4.57,1,6,0,,0,0,0,0,,,,,,,True,False,13,43,Knowshon Moreno
2010,2010-12-19,14,15,23.156,DEN,OAK,True,4,5,1.25,0,1,1,1,1.00,0,100.0%,1.00,0,0,0,,0,0,0,0,,,,,,,True,False,23,39,Knowshon Moreno
2010,2010-12-26,15,16,23.163,DEN,HOU,True,7,19,2.71,0,1,1,22,22.00,0,100.0%,22.00,0,0,0,,0,0,0,0,,,,,,,False,True,24,23,Knowshon Moreno
2010,2011-01-02,16,17,23.170,DEN,SDG,True,6,41,6.83,0,1,1,2,2.00,0,100.0%,2.00,0,0,0,,0,0,0,0,,,,,,,False,False,28,33,Knowshon Moreno
2011,2011-09-12,1,1,24.058,DEN,OAK,True,8,22,2.75,0,3,2,35,17.50,0,66.7%,11.67,0,0,1,1,0,0,0,0,,,,,,,False,False,20,23,Knowshon Moreno
2011,2011-09-18,2,2,,DEN,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,22,Knowshon Moreno
2011,2011-09-25,3,3,,DEN,TEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,14,17,Knowshon Moreno
2011,2011-10-02,4,4,24.078,DEN,GNB,False,2,4,2.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,0,,0,0,0,0,,,,,,,True,False,23,49,Knowshon Moreno
2011,2011-10-09,5,5,24.085,DEN,SDG,False,0,0,,0,3,3,40,13.33,1,100.0%,13.33,1,6,0,,0,0,0,0,,,,,,,False,False,24,29,Knowshon Moreno
2011,2011-10-23,6,7,24.099,DEN,MIA,False,7,28,4.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,0,,0,0,0,0,,,,,,,True,True,18,15,Knowshon Moreno
2011,2011-10-30,7,8,24.106,DEN,DET,True,14,69,4.93,0,2,1,5,5.00,0,50.0%,2.50,0,0,0,,0,0,0,0,,,,,,,False,False,10,45,Knowshon Moreno
2011,2011-11-06,8,9,24.113,DEN,OAK,False,2,4,2.00,0,4,2,4,2.00,0,50.0%,1.00,0,0,0,,0,0,0,0,,,,,,,True,True,38,24,Knowshon Moreno
2011,2011-11-13,9,10,24.120,DEN,KAN,False,4,52,13.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,True,17,10,Knowshon Moreno
2011,2011-11-17,10,11,,DEN,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,17,13,Knowshon Moreno
2011,2011-11-27,11,12,,DEN,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,16,13,Knowshon Moreno
2011,2011-12-04,12,13,,DEN,MIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,35,32,Knowshon Moreno
2011,2011-12-11,13,14,,DEN,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,13,10,Knowshon Moreno
2011,2011-12-18,14,15,,DEN,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,23,41,Knowshon Moreno
2011,2011-12-24,15,16,,DEN,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,14,40,Knowshon Moreno
2011,2012-01-01,16,17,,DEN,KAN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,3,7,Knowshon Moreno
2012,2012-09-09,1,1,25.055,DEN,PIT,False,5,13,2.60,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,16,28%,0,0%,0,0%,False,True,31,19,Knowshon Moreno
2012,2012-09-17,2,2,25.063,DEN,ATL,False,3,2,0.67,0,1,1,12,12.00,0,100.0%,12.00,0,0,1,1,0,0,0,0,11,15%,0,0%,0,0%,True,False,21,27,Knowshon Moreno
2012,2012-09-23,3,3,,DEN,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,25,31,Knowshon Moreno
2012,2012-09-30,4,4,,DEN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,6,Knowshon Moreno
2012,2012-10-07,5,5,,DEN,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,21,31,Knowshon Moreno
2012,2012-10-15,6,6,,DEN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,35,24,Knowshon Moreno
2012,2012-10-28,7,8,,DEN,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,14,Knowshon Moreno
2012,2012-11-04,8,9,,DEN,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,31,23,Knowshon Moreno
2012,2012-11-11,9,10,,DEN,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,36,14,Knowshon Moreno
2012,2012-11-18,10,11,,DEN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,23,Knowshon Moreno
2012,2012-11-25,11,12,25.132,DEN,KAN,True,20,85,4.25,0,4,4,26,6.50,0,100.0%,6.50,0,0,0,0,0,0,0,0,55,86%,0,0%,0,0%,True,True,17,9,Knowshon Moreno
2012,2012-12-02,12,13,25.139,DEN,TAM,True,20,69,3.45,0,5,4,14,3.50,0,80.0%,2.80,0,0,0,0,0,0,0,0,63,84%,0,0%,0,0%,False,True,31,23,Knowshon Moreno
2012,2012-12-06,13,14,25.143,DEN,OAK,True,32,119,3.72,1,5,4,48,12.00,0,80.0%,9.60,1,6,0,0,0,0,0,0,67,80%,0,0%,0,0%,True,True,26,13,Knowshon Moreno
2012,2012-12-16,14,15,25.153,DEN,BAL,True,21,115,5.48,1,3,2,8,4.00,0,66.7%,2.67,1,6,0,0,0,0,0,0,42,55%,0,0%,0,0%,True,True,34,17,Knowshon Moreno
2012,2012-12-23,15,16,25.160,DEN,CLE,True,22,78,3.55,0,7,5,49,9.80,0,71.4%,7.00,0,0,0,0,0,0,0,0,58,71%,0,0%,0,0%,False,True,34,12,Knowshon Moreno
2012,2012-12-30,16,17,25.167,DEN,KAN,True,15,44,2.93,1,1,1,10,10.00,0,100.0%,10.00,1,6,0,0,0,0,0,0,26,33%,0,0%,0,0%,False,True,38,3,Knowshon Moreno
2013,2013-09-05,1,1,26.051,DEN,BAL,True,9,28,3.11,0,3,3,37,12.33,0,100.0%,12.33,0,0,0,0,0,0,0,0,37,52%,0,0%,2,5%,False,True,49,27,Knowshon Moreno
2013,2013-09-15,2,2,26.061,DEN,NYG,True,13,93,7.15,2,3,3,14,4.67,0,100.0%,4.67,2,12,0,0,0,1,5,0,44,59%,0,0%,1,3%,True,True,41,23,Knowshon Moreno
2013,2013-09-23,3,3,26.069,DEN,OAK,True,12,39,3.25,0,2,1,6,6.00,0,50.0%,3.00,0,0,0,0,0,0,0,0,35,46%,0,0%,0,0%,False,True,37,21,Knowshon Moreno
2013,2013-09-29,4,4,26.075,DEN,PHI,True,12,78,6.50,1,1,1,13,13.00,0,100.0%,13.00,1,6,0,0,0,0,0,0,29,40%,0,0%,0,0%,False,True,52,20,Knowshon Moreno
2013,2013-10-06,5,5,26.082,DEN,DAL,True,19,93,4.89,1,5,5,57,11.40,0,100.0%,11.40,1,6,1,0,0,1,0,0,51,65%,0,0%,0,0%,True,True,51,48,Knowshon Moreno
2013,2013-10-13,6,6,26.089,DEN,JAX,True,15,42,2.80,3,10,7,62,8.86,0,70.0%,6.20,3,18,0,0,0,0,0,0,54,73%,0,0%,0,0%,False,True,35,19,Knowshon Moreno
2013,2013-10-20,7,7,26.096,DEN,IND,True,15,40,2.67,1,6,3,9,3.00,0,50.0%,1.50,1,6,0,0,0,0,0,0,57,73%,0,0%,0,0%,True,False,33,39,Knowshon Moreno
2013,2013-10-27,8,8,26.103,DEN,WAS,True,13,43,3.31,0,6,6,89,14.83,1,100.0%,14.83,1,6,0,0,0,0,0,0,37,46%,0,0%,0,0%,False,True,45,21,Knowshon Moreno
2013,2013-11-10,9,10,26.117,DEN,SDG,True,15,65,4.33,0,8,8,49,6.13,0,100.0%,6.13,0,0,0,0,0,0,0,0,41,68%,0,0%,0,0%,True,True,28,20,Knowshon Moreno
2013,2013-11-17,10,11,26.124,DEN,KAN,True,27,79,2.93,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,58,72%,0,0%,0,0%,False,True,27,17,Knowshon Moreno
2013,2013-11-24,11,12,26.131,DEN,NWE,True,37,224,6.05,1,1,1,6,6.00,0,100.0%,6.00,1,6,0,0,0,0,0,0,63,70%,0,0%,0,0%,True,False,31,34,Knowshon Moreno
2013,2013-12-01,12,13,26.138,DEN,KAN,True,15,18,1.20,0,5,4,72,18.00,1,80.0%,14.40,1,6,0,0,0,0,0,0,44,63%,0,0%,0,0%,True,True,35,28,Knowshon Moreno
2013,2013-12-08,13,14,26.145,DEN,TEN,True,14,78,5.57,1,7,6,31,5.17,0,85.7%,4.43,1,6,0,0,0,0,0,0,53,56%,0,0%,0,0%,False,True,51,28,Knowshon Moreno
2013,2013-12-12,14,15,26.149,DEN,SDG,True,8,19,2.38,0,6,5,36,7.20,0,83.3%,6.00,0,0,0,0,0,0,0,0,35,65%,0,0%,0,0%,False,False,20,27,Knowshon Moreno
2013,2013-12-22,15,16,26.159,DEN,HOU,False,11,76,6.91,0,4,2,26,13.00,0,50.0%,6.50,0,0,0,0,0,0,0,0,49,64%,0,0%,0,0%,True,True,37,13,Knowshon Moreno
2013,2013-12-29,16,17,26.166,DEN,OAK,True,6,23,3.83,0,6,5,41,8.20,1,83.3%,6.83,1,6,0,0,0,0,0,0,17,22%,0,0%,0,0%,True,True,34,14,Knowshon Moreno
2014,2014-09-07,1,1,27.053,MIA,NWE,False,24,134,5.58,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,45,61%,0,0%,0,0%,False,True,33,20,Knowshon Moreno
2014,2014-09-14,2,2,27.060,MIA,BUF,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,False,10,29,Knowshon Moreno
2014,2014-09-21,3,3,,MIA,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,15,34,Knowshon Moreno
2014,2014-09-28,4,4,,MIA,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,38,14,Knowshon Moreno
2014,2014-10-12,5,6,27.088,MIA,GNB,False,6,10,1.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,0,0,0,0,0,0,21,36%,0,0%,0,0%,False,False,24,27,Knowshon Moreno
2014,2014-10-19,6,7,,MIA,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,27,14,Knowshon Moreno
2014,2014-10-26,7,8,,MIA,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,27,13,Knowshon Moreno
2014,2014-11-02,8,9,,MIA,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,37,0,Knowshon Moreno
2014,2014-11-09,9,10,,MIA,DET,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,16,20,Knowshon Moreno
2014,2014-11-13,10,11,,MIA,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,22,9,Knowshon Moreno
2014,2014-11-23,11,12,,MIA,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,36,39,Knowshon Moreno
2014,2014-12-01,12,13,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,16,13,Knowshon Moreno
2014,2014-12-07,13,14,,MIA,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,13,28,Knowshon Moreno
2014,2014-12-14,14,15,,MIA,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,13,41,Knowshon Moreno
2014,2014-12-21,15,16,,MIA,MIN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,37,35,Knowshon Moreno
2014,2014-12-28,16,17,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,24,37,Knowshon Moreno
,63 Games,,,,,,False,876,3616,4.13,27,205,158,1409,8.92,9,77.1%,6.87,36,216,10,8,0,2,5,0,,,,,,,False,False,28,0,Knowshon Moreno
